year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2030,hybrid,suv,44.414163909053,8.21602490880058,788.75219507688,43.896458034109,5,9.3354544782413,1.57138355268238,437,0,1.5,176.073541174407,1513.49557040963
2030,hybrid,truck,28.654,10.4,667,50.98,5,8.0423695566889,1.3,437,0,1.5,131,140.36331483911
2030,phev,car,29.6786754047643,7.32265891369752,785.379602664957,47.9365531875931,315,4.77273874894682,17.3,275.31,7500,7.5,115,1638.4505154552
2030,phev,minvan,31.69454436536,8.4,807.042176640872,41.3408219653911,315,5.81189040461452,17.3,275.31,7500,7.5,230.331065693006,1849.04528410308
2030,phev,suv,27.713,6.4,761.604578785966,38.1330930265413,315,5.3,17.3,275.31,7500,7.5,165,32103.4333432647
2030,phev,truck,31.756,7.6,829,37.16,315,6.6,17.3,275.31,7500,7.5,126,617.957576869251
2031,cng,car,68.0846587444071,8.68238972476768,377.128416212235,30.6080164645543,5,4.91828778383687,0,437,0,0,108.413879695377,137.469072793298
2031,cng,suv,40.9178309891752,9.12921434772068,378.422087274836,30.7200429975231,5,5.05987251541502,0,437,0,0,158.72229472253,338.603248255593
2031,conv,car,18.957,7.6,681,31.84,5,12.8768844221106,0,437,0,0,117,50851.4562491293
2031,conv,minvan,29.7615946901433,7.40515343058577,528.045060049398,23.4147728557986,5,17.510919125362,0,437,0,0,204.596860196373,3070.73787519749
2031,conv,suv,32.1061142573612,7.6,533.306896848298,25.1189985177041,5,16.3225441619941,0,437,0,0,172,40748.3052046137
2031,conv,truck,33.1204274210144,7.4,546,20.6834296601441,5,19.8228578695356,0,437,0,0,139.528995825535,4461.48857389372
2031,conv,van,23.1386719478793,9.13635493085633,494.698674557604,29.1880795265437,5,14.0548609236697,0,437,0,0,317.536008877305,596.918400788711
2031,ev,car,29.015,4.2,352.152909002939,153.895,604,3.2,77.3,196.65,7500,0,114,67423.382267461
2031,ev,minvan,36.2385265382624,5.95160894129743,278.111033886824,85.6240588339054,885.855809382129,5.67095904165182,113.343269466793,196.65,7500,0,198.164335421862,2721.91778450673
2031,ev,suv,39.157,4.4,335,128.61,778.860838108979,3.8,99.6719089541673,196.65,7500,0,160,102294.567114594
2031,ev,truck,37.0789575591884,5.76396261760832,265.040560735875,74.494397566781,937,6.55465420586944,119.9,196.65,7500,0,123.789667617206,1792.25711811979
2031,fuelcell,car,24.0966995485995,8.33765344860309,438.350625373478,72.6185124073953,5,6.73648169915052,1.8,196.65,0,6,112.444620888954,3384.90136476708
2031,fuelcell,minvan,36.6661280369934,10.4617309080972,464.234618161943,59.8505400061488,5,8.22901454458502,1.9,196.65,0,6,235.129563662449,905.397530257414
2031,fuelcell,suv,32.6926617894058,8.38503460122594,471.239097004482,62.5593929398775,5,7.8,1.8,196.65,0,6,164.903725418383,6092.59879473111
2031,fuelcell,truck,47.057,8.1,473,42.08,5,11.6,1.8,196.65,0,6,113,207.242415770644
2031,hybrid,car,32.6331736196926,8,797.90596542147,53.4296956381982,5,7.67363533567987,1.4,437,0,1.5,113.492118825538,3109.09392520858
2031,hybrid,suv,43.4938419326471,7.9855383068221,754.50923671222,44.7024575850831,5,9.1719695315701,1.69461707171129,437,0,1.5,171.855162304173,2574.88066466649
2031,hybrid,truck,28.63,10.4,667,51.49,5,7.96271120605943,1.3,437,0,1.5,131,137.300493171176
2031,phev,car,29.4989843705815,7.31118924854589,787.389391081423,48.4531511632512,315,4.84397520497368,17.3,275.31,7500,7.5,115,1582.27863873673
2031,phev,minvan,31.6253548968277,8.4,807.155122327328,41.7525087587299,315,5.81180213000264,17.3,275.31,7500,7.5,230.363803573138,1805.97765885292
2031,phev,suv,27.618,6.28707738045894,758.366062809573,37.8572051245336,431.083914990533,5.4,23.7116115837794,275.31,7500,7.5,165,33086.1139935804
2031,phev,truck,31.68,7.6,829,37.55,315,6.7,17.3,275.31,7500,7.5,126,603.378491433835
2032,cng,car,67.8731283564977,8.68091612512284,377.056975902016,30.7064821042919,5,4.85962016065323,0,437,0,0,108.583667060544,144.887812461106
2032,cng,suv,40.6567830893879,9.13717904768562,377.836112920272,30.7731711288532,5,4.96840612252031,0,437,0,0,159.256419046288,345.545324809559
2032,conv,car,18.957,7.6,682,32.19,5,12.7368748058403,0,437,0,0,117,41008.0617885349
2032,conv,minvan,29.6411358001163,7.42789317953535,527.200770675895,23.5882959479669,5,17.3815137112123,0,437,0,0,204,2818.29865451387
2032,conv,suv,32.6919298207475,7.6,553.825667601475,25.5594155986584,5,16.0413111944817,0,437,0,0,173,30587.9974937731
2032,conv,truck,33.2206747347781,7.4,546,20.9111996545062,5,19.6069379247315,0,437,0,0,139.560465726032,4458.60155294842
2032,conv,van,23.1396456166124,9.13562802689052,494.707856502436,29.5052720627685,5,13.9038101224231,0,437,0,0,317.54633856524,588.878531666341
2032,ev,car,28.6130912983613,4.2,340,154.921895397868,582.293063311796,3.2,74.5448888049587,196.65,7500,0,114.952134916978,80339.1788009852
2032,ev,minvan,36.0159612453861,5.95093953483058,278.057487042086,85.6235524229398,886.019813966509,5.67977212347387,113.364272094691,196.65,7500,0,198.147406688531,2719.65931218452
2032,ev,suv,38.936,4.4,338,128.61,816.086387841948,3.8,104.468249865393,196.65,7500,0,160,113342.298902557
2032,ev,truck,36.8222802147524,5.7643170026481,265.035244960278,74.4929038338383,937,6.55477233421603,119.9,196.65,7500,0,123.843649467506,1804.44775496152
